ensembl_id	SRR349741	SRR349742	SRR349743	SRR349744	SRR349745	SRR349746	SRR349747	SRR349748	SRR349749	SRR349750	SRR349751	SRR349752
ENSG00000245958.6	1127	1346	800	1909	1559	1574	999	266	741	297	455	1132
ENSG00000245970.2	30928	28880	23592	80561	52783	63559	90288	6468	32047	16480	37532	45356
ENSG00000245975.2	38	38	0	0	0	0	0	0	0	0	38	0
ENSG00000246016.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246022.2	0	0	0	114	0	0	0	0	0	0	4	0
ENSG00000246067.7	836	1268	950	1092	570	1056	143	76	303	266	266	301
ENSG00000246082.2	779	76	3708	1409	770	1659	440	0	189	137	38	226
ENSG00000246084.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246089.3	423	616	525	470	764	1018	1126	152	190	114	73	190
ENSG00000246090.6	1541	761	491	810	1205	1156	254	271	95	38	190	75
ENSG00000246095.2	0	0	0	38	0	38	38	0	0	0	0	0
ENSG00000246100.3	0	38	134	76	59	38	323	76	266	190	254	0
ENSG00000246115.3	110	151	0	114	184	152	76	38	151	38	114	76
ENSG00000246130.1	0	76	76	0	0	38	114	0	0	0	0	0
ENSG00000246145.1	0	38	114	0	38	0	0	0	66	0	0	0
ENSG00000246174.7	114	721	269	900	607	1125	360	76	228	190	404	228
ENSG00000246203.2	1451	1014	1208	1683	2469	2499	1443	313	901	358	1313	1222
ENSG00000246211.2	0	0	0	0	42	0	0	0	0	0	0	0
ENSG00000246214.1	120	38	38	152	0	265	15	0	0	0	0	0
ENSG00000246223.8	149	342	114	492	38	67	303	0	266	152	233	38
ENSG00000246225.6	0	0	111	0	0	38	38	0	35	0	0	38
ENSG00000246228.6	38	0	76	169	336	502	121	0	38	114	0	0
ENSG00000246250.2	279	479	350	353	659	527	182	145	225	168	119	82
ENSG00000246263.2	190	340	342	523	532	389	569	0	76	114	114	21
ENSG00000246273.6	1509	3871	1556	1884	4261	3661	2455	268	735	370	737	532
ENSG00000246283.2	1058	1268	407	1729	1125	2015	695	0	75	76	188	66
ENSG00000246308.1	76	0	0	0	76	0	0	0	0	0	0	0
ENSG00000246316.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246323.2	68	38	29	0	92	102	0	0	60	0	0	0
ENSG00000246331.2	0	38	0	0	0	0	38	0	0	0	0	0
ENSG00000246334.2	54	56	16	0	0	0	0	0	0	38	0	0
ENSG00000246339.5	38	151	110	0	38	38	0	0	0	0	22	0
ENSG00000246350.1	661	59	27	1489	63	1455	1413	34	267	271	1755	2294
ENSG00000246363.2	0	0	0	0	0	76	20	0	0	0	0	0
ENSG00000246366.6	428	300	1049	995	528	1200	817	38	167	186	38	22
ENSG00000246375.2	38	0	0	0	0	76	0	202	148	75	152	124
ENSG00000246379.6	0	23	0	0	0	0	0	0	0	0	0	0
ENSG00000246394.7	0	0	0	0	0	38	38	0	0	0	0	0
ENSG00000246422.2	76	49	0	152	76	152	152	0	228	38	37	152
ENSG00000246430.6	0	114	0	152	0	0	225	38	0	76	0	0
ENSG00000246448.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246451.2	114	711	153	494	265	500	228	38	113	38	76	58
ENSG00000246465.1	0	0	38	30	38	114	38	0	38	0	0	76
ENSG00000246477.3	399	609	342	342	713	657	484	0	258	76	228	152
ENSG00000246523.7	0	38	76	152	38	0	0	0	0	0	38	0
ENSG00000246526.2	0	38	0	28	0	228	38	0	0	38	0	38
ENSG00000246528.3	0	0	38	114	0	38	0	38	0	0	0	0
ENSG00000246541.2	0	0	38	0	0	0	0	0	0	0	0	0
ENSG00000246548.3	0	0	17	0	76	0	0	0	0	0	0	0
ENSG00000246560.2	38	187	271	326	76	545	319	38	38	0	76	92
ENSG00000246575.2	231	82	339	492	537	342	432	38	405	114	226	297
ENSG00000246582.2	368	824	344	379	367	1223	1210	152	456	134	90	38
ENSG00000246596.6	642	306	190	512	270	152	406	113	180	114	190	124
ENSG00000246627.6	0	226	85	76	76	0	168	0	0	0	0	0
ENSG00000246640.1	38	0	68	38	114	0	0	0	0	0	0	0
ENSG00000246662.6	38	75	148	0	76	0	0	0	0	0	38	0
ENSG00000246695.7	377	315	791	133	413	86	162	0	0	38	0	38
ENSG00000246705.4	797	988	1594	860	1331	3012	2240	1215	1438	949	2476	2604
ENSG00000246731.2	263	416	38	114	342	372	247	76	152	38	76	37
ENSG00000246740.2	0	725	10	38	250	0	87	0	76	0	38	0
ENSG00000246763.6	95	0	38	147	114	76	38	0	0	38	38	0
ENSG00000246774.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246777.1	38	38	76	0	38	12	0	0	38	0	0	0
ENSG00000246790.2	76	94	38	38	114	38	38	0	0	38	0	0
ENSG00000246792.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246820.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246851.1	14	73	56	295	412	585	304	19	202	54	76	40
ENSG00000246859.2	1081	3278	1567	3796	1778	2360	1764	189	224	152	283	169
ENSG00000246863.2	190	139	111	2919	74	302	18640	28	148	0	668	3837
ENSG00000246876.6	38	173	0	0	84	0	38	0	0	0	0	0
ENSG00000246877.1	38	0	0	0	38	0	0	0	0	0	0	0
ENSG00000246889.2	2531	601	328	473	520	507	3232	0	150	0	76	107
ENSG00000246898.1	152	38	114	76	113	226	38	76	38	25	38	76
ENSG00000246922.8	76	266	0	76	190	228	76	112	113	38	95	139
ENSG00000246982.6	38	0	76	27	38	76	0	0	0	0	0	38
ENSG00000246985.7	0	149	0	265	113	456	89	38	0	76	0	0
ENSG00000247011.2	0	0	0	0	0	0	0	0	38	0	0	76
ENSG00000247033.1	862	417	316	652	469	830	305	236	359	697	304	228
ENSG00000247049.2	0	26	0	76	0	38	53	28	0	0	0	0
ENSG00000247077.6	9380	13327	6405	10057	4481	15318	14979	1936	3438	2271	4378	2292
ENSG00000247081.7	802	620	908	380	792	372	480	34	42	0	13	16
ENSG00000247092.6	256	190	285	76	339	647	310	0	44	112	65	114
ENSG00000247095.2	1291	4431	1702	1367	1257	2325	1465	1099	2989	1380	2650	1844
ENSG00000247121.6	211	342	153	248	280	443	380	315	407	228	160	265
ENSG00000247130.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247131.5	0	0	0	0	0	37	0	0	0	0	0	0
ENSG00000247134.6	0	228	38	76	161	834	26	0	38	0	28	0
ENSG00000247137.8	163	419	490	718	722	934	375	52	449	11	113	38
ENSG00000247151.6	38	0	0	190	76	0	151	0	76	38	152	38
ENSG00000247157.6	0	38	38	38	38	0	38	6	35	0	28	0
ENSG00000247193.2	38	116	30	253	28	76	10	18	59	68	131	37
ENSG00000247199.3	0	0	0	0	0	38	0	0	38	0	0	38
ENSG00000247213.6	0	0	0	34	0	0	0	0	0	0	0	0
ENSG00000247228.2	2351	1177	967	5375	9177	1796	2328	405	785	464	568	299
ENSG00000247240.7	493	868	114	453	922	962	674	152	190	76	76	76
ENSG00000247271.6	1086	1330	2582	943	3165	1252	3346	190	778	675	646	570
ENSG00000247287.2	114	218	173	726	364	589	143	38	76	114	66	0
ENSG00000247311.2	0	0	0	0	38	0	0	0	38	0	0	0
ENSG00000247315.3	644	758	378	1240	1701	721	867	114	180	38	304	188
ENSG00000247317.3	304	267	152	113	114	152	152	38	0	0	38	38
ENSG00000247324.2	38	38	0	38	0	38	38	0	23	0	0	0
ENSG00000247345.2	76	0	0	0	44	0	0	0	0	0	0	0
ENSG00000247363.2	377	164	227	229	397	456	671	0	144	38	76	3
ENSG00000247372.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247373.3	5884	3736	4635	4680	2552	6287	4315	3530	4752	3345	3045	2629
ENSG00000247381.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247400.3	556	352	228	711	486	602	190	38	114	114	228	152
ENSG00000247402.2	0	38	0	38	0	0	0	0	0	0	0	0
ENSG00000247416.2	0	0	11	0	5	0	15	0	0	0	0	0
ENSG00000247473.2	185	127	229	168	310	295	275	48	95	19	126	0
ENSG00000247498.9	441	795	1974	1009	715	2151	835	190	472	76	437	76
ENSG00000247516.5	1171	0	190	76	1577	1096	266	76	296	76	152	38
ENSG00000247556.6	14591	19951	9139	21778	25499	39245	20392	5832	17049	8432	10683	8499
ENSG00000247570.2	1063	614	414	1845	898	1425	1457	342	703	360	636	338
ENSG00000247572.7	107	177	507	455	502	494	266	0	0	0	38	38
ENSG00000247595.4	529	816	304	793	1538	1572	1348	114	342	114	379	250
ENSG00000247596.8	2304	3204	3972	3180	2629	4368	7564	1499	3598	2232	2361	2143
ENSG00000247624.6	38	38	0	11	0	0	0	0	114	0	114	76
ENSG00000247626.4	2425	2085	1466	3034	2887	5344	1744	642	1629	871	1175	594
ENSG00000247627.2	21241	36871	18982	28116	35610	45416	20450	4353	17142	4961	16593	8918
ENSG00000247675.6	134	265	151	530	168	35	76	34	38	38	0	0
ENSG00000247679.2	0	76	38	302	0	148	114	0	89	38	106	0
ENSG00000247699.2	38	0	0	0	0	0	0	0	0	0	38	0
ENSG00000247708.7	38	479	152	76	38	531	228	38	114	114	11	0
ENSG00000247728.2	76	0	0	0	0	76	76	0	0	0	76	114
ENSG00000247732.2	0	0	0	16	0	30	0	0	0	0	0	0
ENSG00000247735.2	0	38	0	0	152	141	114	0	0	0	0	0
ENSG00000247746.4	76	228	380	76	226	152	301	101	0	20	72	35
ENSG00000247763.2	1099	646	874	883	1280	1599	1627	304	646	331	646	190
ENSG00000247765.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247774.6	0	38	38	38	38	152	129	0	76	76	59	38
ENSG00000247775.2	0	0	0	0	0	38	0	0	0	0	0	0
ENSG00000247796.2	304	341	114	380	109	1097	456	0	76	0	76	0
ENSG00000247809.7	111	133	187	228	76	112	140	0	38	0	0	38
ENSG00000247810.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247828.7	211	105	147	302	266	949	216	0	342	76	141	109
ENSG00000247844.1	152	395	1560	625	4425	3784	3161	76	152	38	152	38
ENSG00000247853.2	1363	2401	2210	2294	3434	2923	3852	342	839	440	686	265
ENSG00000247867.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247872.2	0	0	36	0	0	43	20	0	0	0	23	0
ENSG00000247877.6	38	38	0	38	38	0	0	38	38	0	0	0
ENSG00000247903.1	1868	909	2437	1339	958	1214	561	190	425	420	114	151
ENSG00000247911.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247925.2	146	38	18	309	156	180	105	38	0	0	45	0
ENSG00000247934.4	194	725	1096	454	353	1420	820	76	152	41	270	0
ENSG00000247950.6	59	114	55	73	76	76	0	0	0	0	1	44
ENSG00000247970.2	36	38	38	0	0	38	0	0	43	0	0	0
ENSG00000247982.6	114	114	0	0	75	0	190	0	0	0	0	0
ENSG00000247993.2	190	150	44	705	371	443	63	0	0	0	1	0
ENSG00000248008.2	1215	1369	827	1924	1646	1868	3025	645	1660	532	1303	1003
ENSG00000248015.6	1212	1448	398	1222	1387	2700	1529	750	1876	835	1472	1325
ENSG00000248019.2	527	304	114	411	298	569	347	0	38	76	339	152
ENSG00000248027.1	126	98	38	194	69	199	76	43	0	61	27	0
ENSG00000248029.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248049.6	1277	1111	1849	1765	1054	2993	922	266	494	342	363	190
ENSG00000248050.1	0	0	0	37	0	0	0	0	0	0	0	0
ENSG00000248079.2	0	38	38	0	16	0	2	0	0	0	0	76
ENSG00000248092.7	3471	1034	1554	4650	3803	2788	1476	224	462	391	304	76
ENSG00000248098.11	6133	5022	3154	5988	2568	9145	5694	6799	14710	6394	10490	8448
ENSG00000248099.3	0	0	0	76	0	38	0	0	113	0	0	0
ENSG00000248100.2	0	152	181	149	76	388	43	38	0	0	0	0
ENSG00000248101.2	831	641	1294	3722	683	2789	1097	284	456	456	747	288
ENSG00000248103.1	0	79	0	0	0	0	38	0	0	0	0	0
ENSG00000248104.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248105.1	0	0	0	38	0	38	38	0	0	0	0	0
ENSG00000248106.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248107.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248109.2	0	0	38	35	38	0	0	0	0	0	0	0
ENSG00000248112.1	0	0	38	0	0	76	0	0	0	0	0	0
ENSG00000248113.2	36	76	114	228	149	76	266	0	38	0	38	38
ENSG00000248114.1	0	38	0	38	0	38	0	0	0	0	0	0
ENSG00000248115.1	0	76	0	38	0	114	0	38	38	0	0	0
ENSG00000248117.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248118.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248120.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248121.8	418	274	273	815	241	321	365	0	97	160	157	113
ENSG00000248122.1	0	0	38	0	0	0	0	0	96	38	0	13
ENSG00000248124.7	531	722	492	694	1468	1523	559	0	150	114	181	151
ENSG00000248125.1	0	0	0	38	0	0	0	0	0	38	38	0
ENSG00000248126.1	37	0	0	38	38	38	74	38	38	0	38	114
ENSG00000248127.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248128.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248131.5	59	30	0	0	0	0	0	24	0	0	0	21
ENSG00000248132.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248133.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248134.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248136.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248137.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248138.5	76	193	163	114	177	58	116	38	38	0	76	0
ENSG00000248139.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248143.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248144.5	0	0	31	152	38	259	0	38	228	150	256	114
ENSG00000248145.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248148.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248150.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248152.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248155.1	37	76	0	38	63	76	38	0	0	0	38	0
ENSG00000248156.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248159.1	342	532	988	1064	1093	1613	1465	304	379	380	721	416
ENSG00000248160.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248161.5	65	38	0	75	76	0	0	0	0	0	0	38
ENSG00000248162.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248165.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248167.7	2646	1890	1940	3592	3201	4637	2548	1019	2007	1114	2703	1666
ENSG00000248170.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248172.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248173.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248174.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248176.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248180.1	6319	6020	6730	6189	6065	5312	13306	2158	6666	2569	3219	3672
ENSG00000248184.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248185.1	0	38	0	114	76	38	34	38	38	0	76	0
ENSG00000248187.1	0	0	76	0	38	0	228	0	0	0	0	0
ENSG00000248188.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248191.1	0	0	0	0	64	0	67	0	0	0	0	0
ENSG00000248192.1	0	76	0	0	0	38	0	0	0	0	0	0
ENSG00000248195.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248196.1	0	0	38	38	38	73	59	38	0	0	0	0
ENSG00000248197.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248199.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248200.2	0	0	0	0	61	33	0	0	0	0	0	0
ENSG00000248202.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248203.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248205.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248206.1	76	195	227	189	38	190	266	0	38	0	0	0
ENSG00000248208.1	454	608	266	228	257	681	228	189	113	152	96	273
ENSG00000248209.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248210.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248211.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248213.3	0	0	0	38	0	152	0	0	0	0	0	0
ENSG00000248215.5	0	0	0	114	0	0	0	0	0	0	0	0
ENSG00000248216.1	190	330	76	152	112	189	76	38	266	76	151	38
ENSG00000248221.1	0	0	0	0	0	38	0	0	0	0	0	0
ENSG00000248222.5	0	38	17	0	38	0	114	0	0	0	0	0
ENSG00000248223.1	2325	2238	1710	7405	2883	2651	2501	1169	3397	798	5633	5057
ENSG00000248227.1	0	0	0	0	0	38	0	0	0	0	0	26
ENSG00000248228.1	0	89	0	77	38	160	0	0	0	0	0	0
ENSG00000248229.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248231.1	0	73	73	76	219	72	110	0	0	0	27	0
ENSG00000248234.1	28	76	38	669	336	563	152	0	301	152	188	190
ENSG00000248235.6	1257	3189	1365	1150	1136	1531	2478	1498	4267	2366	3182	4147
ENSG00000248236.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248237.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248238.1	0	0	0	189	75	0	0	0	0	0	0	0
ENSG00000248240.1	38	0	0	227	60	73	108	0	0	0	0	0
ENSG00000248242.1	12	10	0	0	0	0	0	0	0	0	76	0
ENSG00000248243.1	169	0	0	38	0	324	266	0	0	0	0	0
ENSG00000248245.1	38	43	38	0	38	38	0	0	0	0	0	0
ENSG00000248249.1	38	0	0	0	38	38	114	0	0	0	38	0
ENSG00000248254.1	185	809	413	253	321	1345	281	174	189	138	535	128
ENSG00000248256.1	111	266	80	48	0	161	75	0	38	0	113	0
ENSG00000248257.7	0	0	0	0	0	7	0	0	0	0	0	0
ENSG00000248259.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248261.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248262.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248265.1	0	37	0	25	76	76	0	0	0	0	0	0
ENSG00000248266.1	0	0	0	0	0	38	0	0	0	0	0	0
ENSG00000248268.1	76	0	0	114	247	67	65	0	15	0	0	0
ENSG00000248271.1	0	0	76	0	0	0	0	0	0	0	0	0
ENSG00000248275.1	676	750	170	750	228	265	186	152	152	114	113	114
ENSG00000248278.1	1283	842	697	1315	1346	1791	1067	224	1275	351	886	639
ENSG00000248279.5	0	38	0	0	38	0	0	0	0	0	0	0
ENSG00000248281.1	135	0	38	38	38	32	53	0	0	0	0	27
ENSG00000248282.1	0	0	38	0	0	0	0	0	0	0	0	0
ENSG00000248283.2	0	74	0	0	38	0	0	0	0	0	0	0
ENSG00000248285.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248286.1	0	50	0	0	0	0	0	0	0	0	0	0
ENSG00000248287.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248288.1	38	72	38	38	45	114	108	0	38	35	38	38
ENSG00000248290.1	0	76	76	114	365	152	148	38	38	38	38	0
ENSG00000248293.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248294.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248295.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248296.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248300.1	0	0	0	0	0	7	0	0	0	0	9	0
ENSG00000248302.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248305.1	76	76	76	152	60	76	22	38	136	38	49	38
ENSG00000248307.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248308.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248309.6	38	130	0	0	133	114	76	0	0	38	89	21
ENSG00000248311.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248313.1	38	76	0	76	0	0	0	0	0	0	0	0
ENSG00000248315.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248317.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248318.1	0	0	144	0	46	0	76	0	0	0	76	0
ENSG00000248319.1	38	0	0	76	0	0	38	0	0	0	0	0
ENSG00000248320.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248322.1	0	38	0	0	0	0	0	0	0	0	0	0
ENSG00000248323.5	1602	301	304	378	542	265	152	38	76	0	0	141
ENSG00000248327.1	38	190	38	0	190	114	152	38	76	0	0	38
ENSG00000248328.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248329.5	0	456	227	75	152	76	228	0	0	0	74	0
ENSG00000248330.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248332.6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248333.8	152	446	416	471	325	146	764	38	114	76	76	76
ENSG00000248334.6	414	673	150	641	530	320	341	38	339	111	414	114
ENSG00000248335.1	0	75	0	22	0	0	0	0	0	0	0	0
ENSG00000248336.1	73	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248337.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248338.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248339.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248340.2	0	38	0	110	0	38	0	0	0	0	0	25
ENSG00000248343.1	0	40	0	101	0	0	63	0	0	0	42	84
ENSG00000248346.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248347.3	0	38	0	0	0	0	0	0	0	0	0	0
ENSG00000248349.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248350.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248351.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248355.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248356.1	0	238	94	51	0	99	109	0	59	8	114	38
ENSG00000248358.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248359.1	297	114	38	0	280	25	76	0	0	0	0	0
ENSG00000248360.7	266	152	0	152	242	0	114	0	38	0	38	114
ENSG00000248362.1	0	38	0	0	0	0	74	0	0	0	0	0
ENSG00000248363.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248364.1	0	0	0	0	25	0	0	0	0	0	0	0
ENSG00000248365.3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248366.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248367.1	0	0	0	0	0	0	0	0	38	0	0	0
ENSG00000248369.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248370.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248371.5	0	0	0	0	0	0	38	0	0	0	0	0
ENSG00000248373.5	0	0	0	0	0	0	0	0	0	0	0	5
ENSG00000248374.1	0	0	38	38	0	0	76	0	0	0	38	0
ENSG00000248375.1	114	190	38	38	63	114	143	0	37	38	0	0
ENSG00000248376.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248377.1	0	0	0	0	0	0	0	0	0	0	0	38
ENSG00000248378.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248383.4	290	76	38	38	378	75	0	76	0	0	38	76
ENSG00000248385.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248387.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248388.5	0	0	0	0	7	0	0	0	0	0	0	0
ENSG00000248391.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248393.1	0	38	0	38	38	0	0	0	0	0	0	0
ENSG00000248394.1	114	150	76	76	151	114	152	0	76	0	0	0
ENSG00000248396.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248397.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248399.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248400.2	228	76	190	302	76	456	228	76	38	0	76	112
ENSG00000248401.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248403.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248405.10	2504	1738	743	3733	3158	5450	2650	458	763	251	646	701
ENSG00000248406.1	152	228	76	114	38	227	38	0	76	38	0	114
ENSG00000248408.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248409.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248415.1	6541	5568	5765	8812	5839	6367	12420	1780	6165	2191	3854	3642
ENSG00000248416.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248417.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248418.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248419.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248420.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248422.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248423.1	0	76	0	0	38	38	0	0	0	0	0	0
ENSG00000248424.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248425.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248426.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248428.1	0	0	0	0	38	0	0	0	0	0	0	0
ENSG00000248429.5	649	1810	1294	875	1269	983	1702	152	62	0	113	38
ENSG00000248430.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248431.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248432.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248434.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248439.2	0	0	0	38	0	0	0	0	0	0	0	0
ENSG00000248440.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248441.6	76	0	114	0	36	38	0	0	38	0	0	0
ENSG00000248442.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248443.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248444.1	76	38	38	187	113	76	76	0	37	0	76	0
ENSG00000248445.5	0	38	201	326	100	10	174	0	94	0	0	0
ENSG00000248447.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248448.2	0	0	0	35	0	0	0	0	0	0	0	0
ENSG00000248449.2	0	76	108	152	76	296	0	0	0	0	38	0
ENSG00000248452.2	0	0	38	0	0	36	0	0	0	0	0	0
ENSG00000248455.5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248456.1	0	0	0	38	0	0	0	0	0	0	0	0
ENSG00000248457.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248458.2	38	183	76	35	0	57	152	0	0	0	0	0
ENSG00000248459.1	0	0	0	0	0	0	0	0	0	0	37	0
ENSG00000248461.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248462.1	76	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248464.1	0	0	24	0	0	0	0	0	0	0	76	0
ENSG00000248466.1	38	0	0	0	0	0	0	0	21	0	0	0
ENSG00000248467.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248468.1	0	38	38	0	0	0	0	0	0	0	0	0
ENSG00000248469.1	33	74	0	173	242	130	56	0	69	0	0	36
ENSG00000248471.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248472.8	0	38	0	0	38	0	38	0	15	0	0	0
ENSG00000248473.1	52	0	0	12	12	28	1864	0	0	0	0	19
